history_id,user_id,quiz_type,start_time,end_time,total_questions,correct_answers,score,quiz_mode,completion_status,time_spent,accuracy
222,1242,离线练习,2025-01-16 18:53:48,2025-01-16 19:29:09,41,13,31.70731707317073,PK,未完成,2121,31.70731707317073
223,4786,在线挑战,2024-10-07 17:19:48,2024-10-07 17:32:33,45,18,40.0,PK,完成,765,40.0
224,2824,离线练习,2024-11-20 03:29:48,2024-11-20 04:24:17,49,5,10.204081632653061,PK,完成,3269,10.204081632653061
225,3388,离线练习,2024-12-30 06:15:48,2024-12-30 06:49:11,35,18,51.42857142857142,PK,未完成,2003,51.42857142857142
226,3302,离线练习,2024-06-03 20:58:48,2024-06-03 21:25:49,38,8,21.052631578947366,PK,完成,1621,21.052631578947366
227,257,考点练习,2024-11-09 13:43:48,2024-11-09 14:31:49,40,26,65.0,PK,未完成,2881,65.0
228,3790,离线练习,2024-12-04 09:34:48,2024-12-04 10:34:48,9,2,22.22222222222222,练习,未完成,3600,22.22222222222222
229,4760,离线练习,2025-01-25 19:58:48,2025-01-25 20:30:55,17,15,88.23529411764706,PK,完成,1927,88.23529411764706
230,4290,每日一练,2024-05-27 05:55:48,2024-05-27 06:10:04,21,14,66.66666666666666,PK,完成,856,66.66666666666666
231,3832,离线练习,2024-05-16 22:46:48,2024-05-16 23:05:24,33,25,75.75757575757575,PK,未完成,1116,75.75757575757575
232,3336,考点练习,2024-12-03 10:41:48,2024-12-03 11:35:42,32,21,65.625,练习,完成,3234,65.625
233,3601,离线练习,2024-12-08 16:02:48,2024-12-08 16:19:55,44,22,50.0,PK,完成,1027,50.0
234,3248,每日一练,2024-12-12 10:06:48,2024-12-12 11:06:00,46,44,95.65217391304348,PK,未完成,3552,95.65217391304348
235,558,每日一练,2025-02-06 16:43:48,2025-02-06 17:38:44,43,5,11.627906976744185,PK,完成,3296,11.627906976744185
236,1578,每日一练,2024-04-08 15:31:48,2024-04-08 15:56:25,6,1,16.666666666666664,练习,未完成,1477,16.666666666666664
237,4205,每日一练,2024-07-11 07:47:48,2024-07-11 08:10:55,34,15,44.11764705882353,练习,完成,1387,44.11764705882353
238,4313,在线挑战,2024-04-22 12:07:48,2024-04-22 12:20:48,17,10,58.82352941176471,练习,未完成,780,58.82352941176471
239,3467,每日一练,2024-05-10 01:12:48,2024-05-10 01:51:01,44,18,40.909090909090914,练习,完成,2293,40.909090909090914
240,3753,在线挑战,2024-05-08 02:16:48,2024-05-08 03:03:31,21,15,71.42857142857143,PK,完成,2803,71.42857142857143
241,1527,考点练习,2025-03-23 18:13:48,2025-03-23 18:58:59,36,17,47.22222222222222,PK,未完成,2711,47.22222222222222
242,4918,离线练习,2024-08-10 18:24:48,2024-08-10 19:07:00,7,1,14.285714285714285,练习,完成,2532,14.285714285714285
243,943,考点练习,2024-08-13 22:42:48,2024-08-13 22:53:54,34,4,11.76470588235294,练习,未完成,666,11.76470588235294
244,2341,在线挑战,2024-11-11 18:34:48,2024-11-11 18:43:19,42,35,83.33333333333334,PK,未完成,511,83.33333333333334
245,3872,每日一练,2024-09-03 03:38:48,2024-09-03 04:23:37,16,11,68.75,练习,完成,2689,68.75
246,2132,每日一练,2024-07-15 14:26:48,2024-07-15 15:01:26,34,9,26.47058823529412,练习,完成,2078,26.47058823529412
247,1106,考点练习,2024-10-07 08:09:48,2024-10-07 08:27:48,16,0,0.0,练习,完成,1080,0.0
248,3243,在线挑战,2024-05-01 18:07:48,2024-05-01 18:56:16,34,15,44.11764705882353,练习,未完成,2908,44.11764705882353
249,2968,考点练习,2024-12-13 12:35:48,2024-12-13 12:57:46,48,34,70.83333333333334,PK,未完成,1318,70.83333333333334
250,3970,在线挑战,2025-03-25 11:55:48,2025-03-25 12:14:04,35,9,25.71428571428571,PK,未完成,1096,25.71428571428571
251,4093,每日一练,2024-08-14 22:22:48,2024-08-14 22:45:08,18,12,66.66666666666666,PK,未完成,1340,66.66666666666666
252,1066,在线挑战,2024-05-28 07:20:48,2024-05-28 07:47:04,5,5,100.0,PK,未完成,1576,100.0
253,1754,考点练习,2024-07-28 21:27:48,2024-07-28 21:50:02,13,9,69.23076923076923,PK,完成,1334,69.23076923076923
254,2719,在线挑战,2025-02-20 12:20:48,2025-02-20 12:57:33,34,3,8.823529411764707,PK,未完成,2205,8.823529411764707
255,1902,在线挑战,2024-11-14 02:59:48,2024-11-14 03:19:56,43,19,44.18604651162791,练习,未完成,1208,44.18604651162791
256,2089,每日一练,2025-01-25 15:08:48,2025-01-25 15:37:27,34,14,41.17647058823529,PK,未完成,1719,41.17647058823529
257,1331,离线练习,2025-02-10 22:00:48,2025-02-10 22:47:25,14,0,0.0,练习,完成,2797,0.0
258,4409,离线练习,2025-03-30 12:55:48,2025-03-30 13:47:32,19,14,73.68421052631578,PK,完成,3104,73.68421052631578
259,1175,考点练习,2025-03-27 23:42:48,2025-03-27 23:50:50,24,12,50.0,练习,完成,482,50.0
260,3057,每日一练,2025-02-18 18:29:48,2025-02-18 18:58:59,36,24,66.66666666666666,PK,未完成,1751,66.66666666666666
261,747,离线练习,2024-08-03 01:23:48,2024-08-03 02:07:47,42,2,4.761904761904762,PK,未完成,2639,4.761904761904762
262,4627,在线挑战,2024-05-24 13:19:48,2024-05-24 14:15:51,36,35,97.22222222222221,练习,完成,3363,97.22222222222221
263,832,每日一练,2024-05-13 07:57:48,2024-05-13 08:57:40,48,44,91.66666666666666,练习,完成,3592,91.66666666666666
264,3908,每日一练,2024-07-17 22:56:48,2024-07-17 23:16:17,7,3,42.857142857142854,练习,未完成,1169,42.857142857142854
265,2117,每日一练,2024-11-11 15:11:48,2024-11-11 15:56:06,38,22,57.89473684210527,PK,完成,2658,57.89473684210527
266,4935,离线练习,2025-01-12 10:14:48,2025-01-12 10:21:00,37,19,51.35135135135135,练习,完成,372,51.35135135135135
267,4319,每日一练,2025-01-07 21:44:48,2025-01-07 22:40:16,13,2,15.384615384615385,PK,未完成,3328,15.384615384615385
268,2997,每日一练,2024-09-29 17:26:48,2024-09-29 18:21:04,25,15,60.0,练习,未完成,3256,60.0
269,4171,考点练习,2024-08-16 11:58:48,2024-08-16 12:19:41,30,15,50.0,PK,完成,1253,50.0
270,1277,每日一练,2024-08-12 11:05:48,2024-08-12 11:14:23,12,7,58.333333333333336,PK,完成,515,58.333333333333336
271,1816,离线练习,2024-08-07 02:10:48,2024-08-07 02:32:09,14,9,64.28571428571429,练习,完成,1281,64.28571428571429
272,583,离线练习,2024-09-03 11:10:48,2024-09-03 12:05:05,34,14,41.17647058823529,练习,完成,3257,41.17647058823529
273,381,每日一练,2025-02-28 05:24:48,2025-02-28 05:32:37,49,22,44.89795918367347,练习,未完成,469,44.89795918367347
274,1688,离线练习,2024-07-26 07:48:48,2024-07-26 08:21:29,7,5,71.42857142857143,练习,未完成,1961,71.42857142857143
275,3243,考点练习,2025-01-30 19:45:48,2025-01-30 20:36:03,45,22,48.888888888888886,PK,未完成,3015,48.888888888888886
276,1375,每日一练,2025-01-03 09:44:48,2025-01-03 10:09:47,22,5,22.727272727272727,练习,未完成,1499,22.727272727272727
277,4843,离线练习,2024-09-17 01:40:48,2024-09-17 02:06:03,18,12,66.66666666666666,练习,未完成,1515,66.66666666666666
278,3683,在线挑战,2024-06-06 04:59:48,2024-06-06 05:13:15,43,14,32.55813953488372,PK,完成,807,32.55813953488372
279,237,离线练习,2024-11-04 01:47:48,2024-11-04 01:57:25,16,16,100.0,练习,未完成,577,100.0
280,2647,考点练习,2024-10-18 11:20:48,2024-10-18 11:40:33,34,28,82.35294117647058,练习,未完成,1185,82.35294117647058
281,552,在线挑战,2025-01-28 16:44:48,2025-01-28 17:32:57,8,8,100.0,PK,未完成,2889,100.0
282,2822,离线练习,2024-08-16 01:21:48,2024-08-16 02:08:41,35,18,51.42857142857142,练习,未完成,2813,51.42857142857142
283,3699,每日一练,2024-08-12 11:33:48,2024-08-12 11:40:00,35,32,91.42857142857143,练习,未完成,372,91.42857142857143
284,584,在线挑战,2024-10-27 02:44:48,2024-10-27 03:00:00,28,12,42.857142857142854,练习,完成,912,42.857142857142854
285,1639,在线挑战,2025-02-07 05:51:48,2025-02-07 06:16:30,31,8,25.806451612903224,PK,完成,1482,25.806451612903224
286,3609,离线练习,2024-07-28 18:29:48,2024-07-28 18:40:30,37,31,83.78378378378379,PK,完成,642,83.78378378378379
287,2843,在线挑战,2025-02-05 13:33:48,2025-02-05 13:54:26,14,11,78.57142857142857,练习,未完成,1238,78.57142857142857
288,3542,每日一练,2024-10-15 01:00:48,2024-10-15 01:18:50,13,11,84.61538461538461,PK,完成,1082,84.61538461538461
289,4151,在线挑战,2024-06-11 21:28:48,2024-06-11 22:02:49,11,9,81.81818181818183,练习,未完成,2041,81.81818181818183
290,782,在线挑战,2025-03-11 10:48:48,2025-03-11 11:06:34,36,23,63.888888888888886,练习,未完成,1066,63.888888888888886
291,1079,每日一练,2024-10-26 06:36:48,2024-10-26 07:35:18,38,15,39.473684210526315,练习,未完成,3510,39.473684210526315
292,3686,考点练习,2025-02-22 06:57:48,2025-02-22 07:35:15,28,21,75.0,PK,未完成,2247,75.0
293,990,每日一练,2024-05-16 22:22:48,2024-05-16 22:46:09,27,10,37.03703703703704,PK,完成,1401,37.03703703703704
294,920,考点练习,2025-02-25 06:41:48,2025-02-25 07:32:53,46,42,91.30434782608695,练习,未完成,3065,91.30434782608695
295,2182,考点练习,2024-10-16 14:26:48,2024-10-16 15:02:50,37,30,81.08108108108108,练习,未完成,2162,81.08108108108108
296,1555,在线挑战,2024-07-15 17:04:48,2024-07-15 17:35:10,36,29,80.55555555555556,PK,未完成,1822,80.55555555555556
297,1651,在线挑战,2024-09-14 05:13:48,2024-09-14 05:38:09,45,7,15.555555555555555,PK,完成,1461,15.555555555555555
298,787,每日一练,2025-02-08 00:59:48,2025-02-08 01:29:11,33,29,87.87878787878788,PK,未完成,1763,87.87878787878788
299,2559,考点练习,2024-05-30 16:04:48,2024-05-30 16:10:23,15,0,0.0,练习,完成,335,0.0
300,1081,考点练习,2024-09-10 18:42:48,2024-09-10 19:24:17,20,17,85.0,练习,完成,2489,85.0
301,4266,在线挑战,2025-02-16 23:57:48,2025-02-17 00:47:38,46,26,56.52173913043478,练习,未完成,2990,56.52173913043478
302,1111,每日一练,2024-06-21 11:20:48,2024-06-21 11:47:49,45,25,55.55555555555556,练习,未完成,1621,55.55555555555556
303,3940,离线练习,2024-11-19 22:44:48,2024-11-19 23:18:50,46,40,86.95652173913044,PK,未完成,2042,86.95652173913044
304,3135,离线练习,2024-10-03 08:06:48,2024-10-03 08:29:23,48,31,64.58333333333334,练习,完成,1355,64.58333333333334
305,2878,在线挑战,2024-07-20 11:23:48,2024-07-20 11:45:23,36,3,8.333333333333332,PK,完成,1295,8.333333333333332
306,1314,每日一练,2024-09-17 14:29:48,2024-09-17 15:24:18,28,4,14.285714285714285,PK,完成,3270,14.285714285714285
307,3701,每日一练,2025-01-18 17:15:48,2025-01-18 18:13:25,48,38,79.16666666666666,PK,未完成,3457,79.16666666666666
308,1595,离线练习,2024-07-17 23:41:48,2024-07-18 00:01:54,36,10,27.77777777777778,PK,完成,1206,27.77777777777778
309,3065,在线挑战,2025-01-10 18:29:48,2025-01-10 19:11:19,28,25,89.28571428571429,练习,完成,2491,89.28571428571429
310,4142,离线练习,2025-02-19 22:41:48,2025-02-19 22:51:37,8,5,62.5,PK,未完成,589,62.5
311,4596,考点练习,2024-11-29 00:51:48,2024-11-29 01:16:19,23,11,47.82608695652174,练习,未完成,1471,47.82608695652174
312,1398,考点练习,2024-08-06 23:01:48,2024-08-06 23:36:49,19,16,84.21052631578947,PK,完成,2101,84.21052631578947
313,934,考点练习,2025-03-12 17:07:48,2025-03-12 17:46:39,44,30,68.18181818181817,练习,完成,2331,68.18181818181817
314,1964,考点练习,2024-05-05 02:02:48,2024-05-05 02:19:14,21,6,28.57142857142857,练习,未完成,986,28.57142857142857
315,2125,在线挑战,2025-01-05 22:42:48,2025-01-05 23:24:28,19,8,42.10526315789473,练习,未完成,2500,42.10526315789473
316,2832,离线练习,2024-11-17 03:19:48,2024-11-17 04:03:13,28,2,7.142857142857142,练习,未完成,2605,7.142857142857142
317,796,每日一练,2024-09-01 11:31:48,2024-09-01 12:18:42,50,36,72.0,PK,未完成,2814,72.0
318,4440,离线练习,2024-06-06 13:23:48,2024-06-06 13:52:25,39,18,46.15384615384615,练习,未完成,1717,46.15384615384615
319,4541,考点练习,2024-06-03 05:40:48,2024-06-03 06:28:59,13,12,92.3076923076923,练习,完成,2891,92.3076923076923
320,4223,离线练习,2025-01-21 00:02:48,2025-01-21 00:48:35,47,44,93.61702127659575,PK,未完成,2747,93.61702127659575
321,2179,离线练习,2024-07-15 05:36:48,2024-07-15 06:32:02,19,1,5.263157894736842,练习,未完成,3314,5.263157894736842
322,3681,每日一练,2024-09-23 19:41:48,2024-09-23 20:41:18,16,15,93.75,PK,完成,3570,93.75
323,4531,离线练习,2024-04-25 18:17:48,2024-04-25 18:40:13,35,29,82.85714285714286,练习,完成,1345,82.85714285714286
324,3717,离线练习,2024-10-17 21:52:48,2024-10-17 22:07:03,17,2,11.76470588235294,练习,完成,855,11.76470588235294
325,2469,考点练习,2024-10-22 20:14:48,2024-10-22 20:35:16,27,7,25.925925925925924,PK,完成,1228,25.925925925925924
326,819,离线练习,2024-11-27 09:00:48,2024-11-27 09:23:54,17,12,70.58823529411765,练习,完成,1386,70.58823529411765
327,1195,每日一练,2024-09-20 12:52:48,2024-09-20 13:23:41,39,33,84.61538461538461,PK,完成,1853,84.61538461538461
328,310,考点练习,2025-01-14 13:37:48,2025-01-14 14:11:48,20,11,55.00000000000001,PK,完成,2040,55.00000000000001
329,4659,考点练习,2025-03-24 20:17:48,2025-03-24 20:50:37,32,8,25.0,练习,完成,1969,25.0
330,454,离线练习,2024-07-20 00:19:48,2024-07-20 00:43:11,50,48,96.0,PK,未完成,1403,96.0
331,1498,离线练习,2024-06-17 16:50:48,2024-06-17 17:03:22,26,18,69.23076923076923,练习,未完成,754,69.23076923076923
332,1361,在线挑战,2025-02-17 07:13:48,2025-02-17 07:57:04,31,11,35.483870967741936,PK,未完成,2596,35.483870967741936
333,2637,离线练习,2024-08-03 06:26:48,2024-08-03 06:59:40,20,15,75.0,练习,未完成,1972,75.0
334,87,考点练习,2025-03-09 22:41:48,2025-03-09 23:05:55,21,0,0.0,PK,未完成,1447,0.0
335,3742,在线挑战,2025-01-21 04:37:48,2025-01-21 05:21:01,27,10,37.03703703703704,PK,未完成,2593,37.03703703703704
336,930,离线练习,2025-01-11 00:18:48,2025-01-11 00:35:28,30,11,36.666666666666664,练习,完成,1000,36.666666666666664
337,4620,每日一练,2024-12-07 16:51:48,2024-12-07 17:48:27,16,10,62.5,PK,完成,3399,62.5
338,74,在线挑战,2024-04-10 02:42:48,2024-04-10 03:23:25,27,2,7.4074074074074066,练习,未完成,2437,7.4074074074074066
339,1789,每日一练,2024-10-14 15:03:48,2024-10-14 15:42:53,42,29,69.04761904761905,练习,未完成,2345,69.04761904761905
340,3918,在线挑战,2025-02-16 03:44:48,2025-02-16 04:36:55,35,29,82.85714285714286,PK,完成,3127,82.85714285714286
341,2888,考点练习,2024-09-28 15:25:48,2024-09-28 15:50:55,6,4,66.66666666666666,PK,完成,1507,66.66666666666666
342,2439,每日一练,2024-10-12 05:20:48,2024-10-12 06:16:16,42,22,52.38095238095239,练习,未完成,3328,52.38095238095239
343,2792,每日一练,2024-09-07 14:37:48,2024-09-07 15:35:38,40,39,97.5,PK,未完成,3470,97.5
344,181,离线练习,2024-04-20 21:50:48,2024-04-20 22:30:04,12,1,8.333333333333332,练习,完成,2356,8.333333333333332
345,610,考点练习,2025-01-21 07:48:48,2025-01-21 08:30:21,47,27,57.446808510638306,PK,完成,2493,57.446808510638306
346,676,离线练习,2025-01-22 03:42:48,2025-01-22 03:51:47,38,4,10.526315789473683,PK,完成,539,10.526315789473683
347,2492,考点练习,2025-04-06 12:21:48,2025-04-06 13:11:12,39,3,7.6923076923076925,练习,完成,2964,7.6923076923076925
348,188,考点练习,2024-06-03 10:36:48,2024-06-03 11:03:57,15,4,26.666666666666668,练习,未完成,1629,26.666666666666668
349,2901,考点练习,2024-09-08 15:49:48,2024-09-08 16:40:49,32,8,25.0,PK,完成,3061,25.0
350,2441,在线挑战,2024-04-13 01:07:48,2024-04-13 01:16:54,5,1,20.0,PK,完成,546,20.0
351,3458,考点练习,2024-05-07 10:37:48,2024-05-07 10:56:29,12,5,41.66666666666667,练习,未完成,1121,41.66666666666667
352,4389,离线练习,2024-04-25 18:30:48,2024-04-25 19:13:39,48,29,60.416666666666664,练习,未完成,2571,60.416666666666664
353,3911,离线练习,2024-10-24 19:15:48,2024-10-24 19:22:42,37,6,16.216216216216218,PK,未完成,414,16.216216216216218
354,2418,考点练习,2025-02-21 19:59:48,2025-02-21 20:16:37,5,1,20.0,PK,未完成,1009,20.0
355,3377,考点练习,2025-02-20 00:03:48,2025-02-20 00:10:44,36,2,5.555555555555555,PK,完成,416,5.555555555555555
356,1823,离线练习,2024-05-12 11:30:48,2024-05-12 11:36:15,17,10,58.82352941176471,练习,完成,327,58.82352941176471
357,553,在线挑战,2025-02-15 04:51:48,2025-02-15 05:42:14,20,15,75.0,PK,完成,3026,75.0
358,4649,考点练习,2024-04-06 04:53:48,2024-04-06 05:11:45,23,23,100.0,练习,完成,1077,100.0
359,903,考点练习,2025-01-12 02:43:48,2025-01-12 03:26:12,45,2,4.444444444444445,练习,未完成,2544,4.444444444444445
360,3087,每日一练,2024-05-31 02:01:48,2024-05-31 02:20:51,16,6,37.5,练习,未完成,1143,37.5
361,425,考点练习,2024-11-06 04:05:48,2024-11-06 04:11:34,50,4,8.0,PK,未完成,346,8.0
362,1117,考点练习,2024-04-11 14:15:48,2024-04-11 14:47:58,31,13,41.935483870967744,练习,完成,1930,41.935483870967744
363,1726,每日一练,2024-09-18 11:23:48,2024-09-18 11:44:41,33,22,66.66666666666666,PK,未完成,1253,66.66666666666666
364,4850,每日一练,2024-06-11 06:39:48,2024-06-11 06:52:13,6,1,16.666666666666664,练习,未完成,745,16.666666666666664
365,3833,离线练习,2024-07-02 20:27:48,2024-07-02 21:09:16,6,0,0.0,PK,未完成,2488,0.0
366,3849,考点练习,2024-07-05 23:41:48,2024-07-06 00:31:18,15,5,33.33333333333333,练习,完成,2970,33.33333333333333
367,211,离线练习,2025-01-16 14:59:48,2025-01-16 15:31:48,38,24,63.1578947368421,PK,未完成,1920,63.1578947368421
368,2601,每日一练,2025-03-22 21:33:48,2025-03-22 22:32:26,37,30,81.08108108108108,PK,未完成,3518,81.08108108108108
369,3573,离线练习,2025-02-25 10:59:48,2025-02-25 11:17:35,40,9,22.5,PK,未完成,1067,22.5
370,235,考点练习,2025-03-29 02:29:48,2025-03-29 03:25:54,33,5,15.151515151515152,练习,未完成,3366,15.151515151515152
371,4158,在线挑战,2025-03-14 20:26:48,2025-03-14 20:52:21,13,11,84.61538461538461,练习,完成,1533,84.61538461538461
372,2519,在线挑战,2024-05-24 22:35:48,2024-05-24 22:58:23,16,15,93.75,练习,完成,1355,93.75
373,2856,离线练习,2025-01-11 21:53:48,2025-01-11 22:03:19,36,25,69.44444444444444,PK,完成,571,69.44444444444444
374,3258,离线练习,2024-06-07 12:06:48,2024-06-07 12:46:23,14,5,35.714285714285715,练习,完成,2375,35.714285714285715
375,2090,离线练习,2024-09-15 03:39:48,2024-09-15 03:48:31,34,29,85.29411764705883,PK,完成,523,85.29411764705883
376,114,在线挑战,2024-11-24 10:38:48,2024-11-24 11:05:19,47,43,91.48936170212765,PK,未完成,1591,91.48936170212765
377,2385,离线练习,2024-07-05 11:51:48,2024-07-05 12:41:17,23,5,21.73913043478261,PK,完成,2969,21.73913043478261
378,118,离线练习,2024-05-30 05:50:48,2024-05-30 06:36:45,19,1,5.263157894736842,PK,未完成,2757,5.263157894736842
379,2692,每日一练,2024-10-20 11:29:48,2024-10-20 11:39:43,18,16,88.88888888888889,PK,完成,595,88.88888888888889
380,3179,每日一练,2024-10-31 04:11:48,2024-10-31 04:38:18,19,9,47.368421052631575,PK,未完成,1590,47.368421052631575
381,1593,每日一练,2024-11-12 02:29:48,2024-11-12 03:01:42,41,33,80.48780487804879,练习,完成,1914,80.48780487804879
382,1369,离线练习,2024-09-24 04:58:48,2024-09-24 05:48:08,48,3,6.25,练习,未完成,2960,6.25
383,2286,在线挑战,2024-10-05 09:56:48,2024-10-05 10:32:16,11,6,54.54545454545454,练习,未完成,2128,54.54545454545454
384,781,每日一练,2024-10-06 07:41:48,2024-10-06 08:21:44,30,18,60.0,PK,未完成,2396,60.0
385,2105,每日一练,2024-07-03 23:07:48,2024-07-03 23:37:37,21,14,66.66666666666666,PK,未完成,1789,66.66666666666666
386,128,每日一练,2024-12-06 08:44:48,2024-12-06 09:23:04,6,2,33.33333333333333,PK,完成,2296,33.33333333333333
387,4669,考点练习,2025-01-07 14:03:48,2025-01-07 14:34:56,35,28,80.0,练习,未完成,1868,80.0
388,4031,离线练习,2024-08-27 04:34:48,2024-08-27 05:05:11,37,5,13.513513513513514,练习,完成,1823,13.513513513513514
389,1283,考点练习,2024-10-31 06:07:48,2024-10-31 06:30:58,34,2,5.88235294117647,练习,完成,1390,5.88235294117647
390,1874,离线练习,2024-12-25 03:32:48,2024-12-25 03:45:41,26,23,88.46153846153845,PK,未完成,773,88.46153846153845
